dni,ghi,period_end,period
0,55,2023-01-06T14:30:00+00:00,PT15M
0,45,2023-01-06T14:45:00+00:00,PT15M
0,39,2023-01-06T15:00:00+00:00,PT15M
0,30,2023-01-06T15:15:00+00:00,PT15M
0,23,2023-01-06T15:30:00+00:00,PT15M
0,9,2023-01-06T15:45:00+00:00,PT15M
0,0,2023-01-06T16:00:00+00:00,PT15M
0,0,2023-01-06T16:15:00+00:00,PT15M
0,0,2023-01-06T16:30:00+00:00,PT15M
0,0,2023-01-06T16:45:00+00:00,PT15M
0,0,2023-01-06T17:00:00+00:00,PT15M
0,0,2023-01-06T17:15:00+00:00,PT15M
0,0,2023-01-06T17:30:00+00:00,PT15M
0,0,2023-01-06T17:45:00+00:00,PT15M
0,0,2023-01-06T18:00:00+00:00,PT15M
0,0,2023-01-06T18:15:00+00:00,PT15M
0,0,2023-01-06T18:30:00+00:00,PT15M
0,0,2023-01-06T18:45:00+00:00,PT15M
0,0,2023-01-06T19:00:00+00:00,PT15M
0,0,2023-01-06T19:15:00+00:00,PT15M
0,0,2023-01-06T19:30:00+00:00,PT15M
0,0,2023-01-06T19:45:00+00:00,PT15M
0,0,2023-01-06T20:00:00+00:00,PT15M
0,0,2023-01-06T20:15:00+00:00,PT15M
0,0,2023-01-06T20:30:00+00:00,PT15M
0,0,2023-01-06T20:45:00+00:00,PT15M
0,0,2023-01-06T21:00:00+00:00,PT15M
0,0,2023-01-06T21:15:00+00:00,PT15M
0,0,2023-01-06T21:30:00+00:00,PT15M
0,0,2023-01-06T21:45:00+00:00,PT15M
0,0,2023-01-06T22:00:00+00:00,PT15M
0,0,2023-01-06T22:15:00+00:00,PT15M
0,0,2023-01-06T22:30:00+00:00,PT15M
0,0,2023-01-06T22:45:00+00:00,PT15M
0,0,2023-01-06T23:00:00+00:00,PT15M
0,0,2023-01-06T23:15:00+00:00,PT15M
0,0,2023-01-06T23:30:00+00:00,PT15M
0,0,2023-01-06T23:45:00+00:00,PT15M
0,0,2023-01-07T00:00:00+00:00,PT15M
0,0,2023-01-07T00:15:00+00:00,PT15M
0,0,2023-01-07T00:30:00+00:00,PT15M
0,0,2023-01-07T00:45:00+00:00,PT15M
0,0,2023-01-07T01:00:00+00:00,PT15M
0,0,2023-01-07T01:15:00+00:00,PT15M
0,0,2023-01-07T01:30:00+00:00,PT15M
0,0,2023-01-07T01:45:00+00:00,PT15M
0,0,2023-01-07T02:00:00+00:00,PT15M
0,0,2023-01-07T02:15:00+00:00,PT15M
0,0,2023-01-07T02:30:00+00:00,PT15M
0,0,2023-01-07T02:45:00+00:00,PT15M
0,0,2023-01-07T03:00:00+00:00,PT15M
0,0,2023-01-07T03:15:00+00:00,PT15M
0,0,2023-01-07T03:30:00+00:00,PT15M
0,0,2023-01-07T03:45:00+00:00,PT15M
0,0,2023-01-07T04:00:00+00:00,PT15M
0,0,2023-01-07T04:15:00+00:00,PT15M
0,0,2023-01-07T04:30:00+00:00,PT15M
0,0,2023-01-07T04:45:00+00:00,PT15M
0,0,2023-01-07T05:00:00+00:00,PT15M
0,0,2023-01-07T05:15:00+00:00,PT15M
0,0,2023-01-07T05:30:00+00:00,PT15M
0,0,2023-01-07T05:45:00+00:00,PT15M
0,0,2023-01-07T06:00:00+00:00,PT15M
0,0,2023-01-07T06:15:00+00:00,PT15M
0,0,2023-01-07T06:30:00+00:00,PT15M
0,0,2023-01-07T06:45:00+00:00,PT15M
0,4,2023-01-07T07:00:00+00:00,PT15M
0,14,2023-01-07T07:15:00+00:00,PT15M
0,27,2023-01-07T07:30:00+00:00,PT15M
0,42,2023-01-07T07:45:00+00:00,PT15M
0,59,2023-01-07T08:00:00+00:00,PT15M
0,75,2023-01-07T08:15:00+00:00,PT15M
0,87,2023-01-07T08:30:00+00:00,PT15M
0,100,2023-01-07T08:45:00+00:00,PT15M
0,108,2023-01-07T09:00:00+00:00,PT15M
0,111,2023-01-07T09:15:00+00:00,PT15M
0,106,2023-01-07T09:30:00+00:00,PT15M
0,99,2023-01-07T09:45:00+00:00,PT15M
0,98,2023-01-07T10:00:00+00:00,PT15M
0,130,2023-01-07T10:15:00+00:00,PT15M
0,158,2023-01-07T10:30:00+00:00,PT15M
0,162,2023-01-07T10:45:00+00:00,PT15M
0,166,2023-01-07T11:00:00+00:00,PT15M
0,171,2023-01-07T11:15:00+00:00,PT15M
0,176,2023-01-07T11:30:00+00:00,PT15M
0,167,2023-01-07T11:45:00+00:00,PT15M
0,160,2023-01-07T12:00:00+00:00,PT15M
0,149,2023-01-07T12:15:00+00:00,PT15M
0,136,2023-01-07T12:30:00+00:00,PT15M
0,105,2023-01-07T12:45:00+00:00,PT15M
0,86,2023-01-07T13:00:00+00:00,PT15M
0,88,2023-01-07T13:15:00+00:00,PT15M
0,89,2023-01-07T13:30:00+00:00,PT15M
0,83,2023-01-07T13:45:00+00:00,PT15M
0,80,2023-01-07T14:00:00+00:00,PT15M
0,70,2023-01-07T14:15:00+00:00,PT15M
0,55,2023-01-07T14:30:00+00:00,PT15M
0,47,2023-01-07T14:45:00+00:00,PT15M
0,41,2023-01-07T15:00:00+00:00,PT15M
0,35,2023-01-07T15:15:00+00:00,PT15M
0,28,2023-01-07T15:30:00+00:00,PT15M
1,11,2023-01-07T15:45:00+00:00,PT15M
0,0,2023-01-07T16:00:00+00:00,PT15M
0,0,2023-01-07T16:15:00+00:00,PT15M
0,0,2023-01-07T16:30:00+00:00,PT15M
0,0,2023-01-07T16:45:00+00:00,PT15M
0,0,2023-01-07T17:00:00+00:00,PT15M
0,0,2023-01-07T17:15:00+00:00,PT15M
0,0,2023-01-07T17:30:00+00:00,PT15M
0,0,2023-01-07T17:45:00+00:00,PT15M
0,0,2023-01-07T18:00:00+00:00,PT15M
0,0,2023-01-07T18:15:00+00:00,PT15M
0,0,2023-01-07T18:30:00+00:00,PT15M
0,0,2023-01-07T18:45:00+00:00,PT15M
0,0,2023-01-07T19:00:00+00:00,PT15M
0,0,2023-01-07T19:15:00+00:00,PT15M
0,0,2023-01-07T19:30:00+00:00,PT15M
0,0,2023-01-07T19:45:00+00:00,PT15M
0,0,2023-01-07T20:00:00+00:00,PT15M
0,0,2023-01-07T20:15:00+00:00,PT15M
0,0,2023-01-07T20:30:00+00:00,PT15M
0,0,2023-01-07T20:45:00+00:00,PT15M
0,0,2023-01-07T21:00:00+00:00,PT15M
0,0,2023-01-07T21:15:00+00:00,PT15M
0,0,2023-01-07T21:30:00+00:00,PT15M
0,0,2023-01-07T21:45:00+00:00,PT15M
0,0,2023-01-07T22:00:00+00:00,PT15M
0,0,2023-01-07T22:15:00+00:00,PT15M
0,0,2023-01-07T22:30:00+00:00,PT15M
0,0,2023-01-07T22:45:00+00:00,PT15M
0,0,2023-01-07T23:00:00+00:00,PT15M
0,0,2023-01-07T23:15:00+00:00,PT15M
0,0,2023-01-07T23:30:00+00:00,PT15M
0,0,2023-01-07T23:45:00+00:00,PT15M
0,0,2023-01-08T00:00:00+00:00,PT15M
0,0,2023-01-08T00:15:00+00:00,PT15M
0,0,2023-01-08T00:30:00+00:00,PT15M
0,0,2023-01-08T00:45:00+00:00,PT15M
0,0,2023-01-08T01:00:00+00:00,PT15M
0,0,2023-01-08T01:15:00+00:00,PT15M
0,0,2023-01-08T01:30:00+00:00,PT15M
0,0,2023-01-08T01:45:00+00:00,PT15M
0,0,2023-01-08T02:00:00+00:00,PT15M
0,0,2023-01-08T02:15:00+00:00,PT15M
0,0,2023-01-08T02:30:00+00:00,PT15M
0,0,2023-01-08T02:45:00+00:00,PT15M
0,0,2023-01-08T03:00:00+00:00,PT15M
0,0,2023-01-08T03:15:00+00:00,PT15M
0,0,2023-01-08T03:30:00+00:00,PT15M
0,0,2023-01-08T03:45:00+00:00,PT15M
0,0,2023-01-08T04:00:00+00:00,PT15M
0,0,2023-01-08T04:15:00+00:00,PT15M
0,0,2023-01-08T04:30:00+00:00,PT15M
0,0,2023-01-08T04:45:00+00:00,PT15M
0,0,2023-01-08T05:00:00+00:00,PT15M
0,0,2023-01-08T05:15:00+00:00,PT15M
0,0,2023-01-08T05:30:00+00:00,PT15M
0,0,2023-01-08T05:45:00+00:00,PT15M
0,0,2023-01-08T06:00:00+00:00,PT15M
0,0,2023-01-08T06:15:00+00:00,PT15M
0,0,2023-01-08T06:30:00+00:00,PT15M
0,0,2023-01-08T06:45:00+00:00,PT15M
50,13,2023-01-08T07:00:00+00:00,PT15M
86,33,2023-01-08T07:15:00+00:00,PT15M
0,44,2023-01-08T07:30:00+00:00,PT15M
24,75,2023-01-08T07:45:00+00:00,PT15M
132,109,2023-01-08T08:00:00+00:00,PT15M
81,127,2023-01-08T08:15:00+00:00,PT15M
277,174,2023-01-08T08:30:00+00:00,PT15M
465,221,2023-01-08T08:45:00+00:00,PT15M
238,214,2023-01-08T09:00:00+00:00,PT15M
101,209,2023-01-08T09:15:00+00:00,PT15M
58,216,2023-01-08T09:30:00+00:00,PT15M
235,267,2023-01-08T09:45:00+00:00,PT15M
122,256,2023-01-08T10:00:00+00:00,PT15M
297,303,2023-01-08T10:15:00+00:00,PT15M
715,389,2023-01-08T10:30:00+00:00,PT15M
690,394,2023-01-08T10:45:00+00:00,PT15M
117,281,2023-01-08T11:00:00+00:00,PT15M
24,252,2023-01-08T11:15:00+00:00,PT15M
630,392,2023-01-08T11:30:00+00:00,PT15M
802,420,2023-01-08T11:45:00+00:00,PT15M
335,323,2023-01-08T12:00:00+00:00,PT15M
0,197,2023-01-08T12:15:00+00:00,PT15M
0,134,2023-01-08T12:30:00+00:00,PT15M
1,172,2023-01-08T12:45:00+00:00,PT15M
50,218,2023-01-08T13:00:00+00:00,PT15M
0,184,2023-01-08T13:15:00+00:00,PT15M
0,161,2023-01-08T13:30:00+00:00,PT15M
85,157,2023-01-08T13:45:00+00:00,PT15M
139,180,2023-01-08T14:00:00+00:00,PT15M
0,106,2023-01-08T14:15:00+00:00,PT15M
0,76,2023-01-08T14:30:00+00:00,PT15M
0,43,2023-01-08T14:45:00+00:00,PT15M
0,29,2023-01-08T15:00:00+00:00,PT15M
0,40,2023-01-08T15:15:00+00:00,PT15M
161,41,2023-01-08T15:30:00+00:00,PT15M
15,14,2023-01-08T15:45:00+00:00,PT15M
0,0,2023-01-08T16:00:00+00:00,PT15M
0,0,2023-01-08T16:15:00+00:00,PT15M
0,0,2023-01-08T16:30:00+00:00,PT15M
0,0,2023-01-08T16:45:00+00:00,PT15M
0,0,2023-01-08T17:00:00+00:00,PT15M
0,0,2023-01-08T17:15:00+00:00,PT15M
0,0,2023-01-08T17:30:00+00:00,PT15M
0,0,2023-01-08T17:45:00+00:00,PT15M
0,0,2023-01-08T18:00:00+00:00,PT15M
0,0,2023-01-08T18:15:00+00:00,PT15M
0,0,2023-01-08T18:30:00+00:00,PT15M
0,0,2023-01-08T18:45:00+00:00,PT15M
0,0,2023-01-08T19:00:00+00:00,PT15M
0,0,2023-01-08T19:15:00+00:00,PT15M
0,0,2023-01-08T19:30:00+00:00,PT15M
0,0,2023-01-08T19:45:00+00:00,PT15M
0,0,2023-01-08T20:00:00+00:00,PT15M
0,0,2023-01-08T20:15:00+00:00,PT15M
0,0,2023-01-08T20:30:00+00:00,PT15M
0,0,2023-01-08T20:45:00+00:00,PT15M
0,0,2023-01-08T21:00:00+00:00,PT15M
0,0,2023-01-08T21:15:00+00:00,PT15M
0,0,2023-01-08T21:30:00+00:00,PT15M
0,0,2023-01-08T21:45:00+00:00,PT15M
0,0,2023-01-08T22:00:00+00:00,PT15M
0,0,2023-01-08T22:15:00+00:00,PT15M
0,0,2023-01-08T22:30:00+00:00,PT15M
0,0,2023-01-08T22:45:00+00:00,PT15M
0,0,2023-01-08T23:00:00+00:00,PT15M
0,0,2023-01-08T23:15:00+00:00,PT15M
0,0,2023-01-08T23:30:00+00:00,PT15M
0,0,2023-01-08T23:45:00+00:00,PT15M
0,0,2023-01-09T00:00:00+00:00,PT15M
0,0,2023-01-09T00:15:00+00:00,PT15M
0,0,2023-01-09T00:30:00+00:00,PT15M
0,0,2023-01-09T00:45:00+00:00,PT15M
0,0,2023-01-09T01:00:00+00:00,PT15M
0,0,2023-01-09T01:15:00+00:00,PT15M
0,0,2023-01-09T01:30:00+00:00,PT15M
0,0,2023-01-09T01:45:00+00:00,PT15M
0,0,2023-01-09T02:00:00+00:00,PT15M
0,0,2023-01-09T02:15:00+00:00,PT15M
0,0,2023-01-09T02:30:00+00:00,PT15M
0,0,2023-01-09T02:45:00+00:00,PT15M
0,0,2023-01-09T03:00:00+00:00,PT15M
0,0,2023-01-09T03:15:00+00:00,PT15M
0,0,2023-01-09T03:30:00+00:00,PT15M
0,0,2023-01-09T03:45:00+00:00,PT15M
0,0,2023-01-09T04:00:00+00:00,PT15M
0,0,2023-01-09T04:15:00+00:00,PT15M
0,0,2023-01-09T04:30:00+00:00,PT15M
0,0,2023-01-09T04:45:00+00:00,PT15M
0,0,2023-01-09T05:00:00+00:00,PT15M
0,0,2023-01-09T05:15:00+00:00,PT15M
0,0,2023-01-09T05:30:00+00:00,PT15M
0,0,2023-01-09T05:45:00+00:00,PT15M
0,0,2023-01-09T06:00:00+00:00,PT15M
0,0,2023-01-09T06:15:00+00:00,PT15M
0,0,2023-01-09T06:30:00+00:00,PT15M
0,0,2023-01-09T06:45:00+00:00,PT15M
0,1,2023-01-09T07:00:00+00:00,PT15M
0,2,2023-01-09T07:15:00+00:00,PT15M
0,7,2023-01-09T07:30:00+00:00,PT15M
0,8,2023-01-09T07:45:00+00:00,PT15M
0,16,2023-01-09T08:00:00+00:00,PT15M
0,24,2023-01-09T08:15:00+00:00,PT15M
0,33,2023-01-09T08:30:00+00:00,PT15M
0,42,2023-01-09T08:45:00+00:00,PT15M
0,55,2023-01-09T09:00:00+00:00,PT15M
0,82,2023-01-09T09:15:00+00:00,PT15M
0,109,2023-01-09T09:30:00+00:00,PT15M
0,119,2023-01-09T09:45:00+00:00,PT15M
0,168,2023-01-09T10:00:00+00:00,PT15M
47,250,2023-01-09T10:15:00+00:00,PT15M
4,215,2023-01-09T10:30:00+00:00,PT15M
0,69,2023-01-09T10:45:00+00:00,PT15M
0,41,2023-01-09T11:00:00+00:00,PT15M
0,123,2023-01-09T11:15:00+00:00,PT15M
0,110,2023-01-09T11:30:00+00:00,PT15M
0,26,2023-01-09T11:45:00+00:00,PT15M
0,18,2023-01-09T12:00:00+00:00,PT15M
0,32,2023-01-09T12:15:00+00:00,PT15M
0,44,2023-01-09T12:30:00+00:00,PT15M
0,37,2023-01-09T12:45:00+00:00,PT15M
0,80,2023-01-09T13:00:00+00:00,PT15M
18,199,2023-01-09T13:15:00+00:00,PT15M
0,149,2023-01-09T13:30:00+00:00,PT15M
0,101,2023-01-09T13:45:00+00:00,PT15M
0,90,2023-01-09T14:00:00+00:00,PT15M
0,83,2023-01-09T14:15:00+00:00,PT15M
2,101,2023-01-09T14:30:00+00:00,PT15M
335,132,2023-01-09T14:45:00+00:00,PT15M
348,105,2023-01-09T15:00:00+00:00,PT15M
111,58,2023-01-09T15:15:00+00:00,PT15M
23,34,2023-01-09T15:30:00+00:00,PT15M
15,14,2023-01-09T15:45:00+00:00,PT15M
0,0,2023-01-09T16:00:00+00:00,PT15M
0,0,2023-01-09T16:15:00+00:00,PT15M
0,0,2023-01-09T16:30:00+00:00,PT15M
0,0,2023-01-09T16:45:00+00:00,PT15M
0,0,2023-01-09T17:00:00+00:00,PT15M
0,0,2023-01-09T17:15:00+00:00,PT15M
0,0,2023-01-09T17:30:00+00:00,PT15M
0,0,2023-01-09T17:45:00+00:00,PT15M
0,0,2023-01-09T18:00:00+00:00,PT15M
0,0,2023-01-09T18:15:00+00:00,PT15M
0,0,2023-01-09T18:30:00+00:00,PT15M
0,0,2023-01-09T18:45:00+00:00,PT15M
0,0,2023-01-09T19:00:00+00:00,PT15M
0,0,2023-01-09T19:15:00+00:00,PT15M
0,0,2023-01-09T19:30:00+00:00,PT15M
0,0,2023-01-09T19:45:00+00:00,PT15M
0,0,2023-01-09T20:00:00+00:00,PT15M
0,0,2023-01-09T20:15:00+00:00,PT15M
0,0,2023-01-09T20:30:00+00:00,PT15M
0,0,2023-01-09T20:45:00+00:00,PT15M
0,0,2023-01-09T21:00:00+00:00,PT15M
0,0,2023-01-09T21:15:00+00:00,PT15M
0,0,2023-01-09T21:30:00+00:00,PT15M
0,0,2023-01-09T21:45:00+00:00,PT15M
0,0,2023-01-09T22:00:00+00:00,PT15M
0,0,2023-01-09T22:15:00+00:00,PT15M
0,0,2023-01-09T22:30:00+00:00,PT15M
0,0,2023-01-09T22:45:00+00:00,PT15M
0,0,2023-01-09T23:00:00+00:00,PT15M
0,0,2023-01-09T23:15:00+00:00,PT15M
0,0,2023-01-09T23:30:00+00:00,PT15M
0,0,2023-01-09T23:45:00+00:00,PT15M
0,0,2023-01-10T00:00:00+00:00,PT15M
0,0,2023-01-10T00:15:00+00:00,PT15M
0,0,2023-01-10T00:30:00+00:00,PT15M
0,0,2023-01-10T00:45:00+00:00,PT15M
0,0,2023-01-10T01:00:00+00:00,PT15M
0,0,2023-01-10T01:15:00+00:00,PT15M
0,0,2023-01-10T01:30:00+00:00,PT15M
0,0,2023-01-10T01:45:00+00:00,PT15M
0,0,2023-01-10T02:00:00+00:00,PT15M
0,0,2023-01-10T02:15:00+00:00,PT15M
0,0,2023-01-10T02:30:00+00:00,PT15M
0,0,2023-01-10T02:45:00+00:00,PT15M
0,0,2023-01-10T03:00:00+00:00,PT15M
0,0,2023-01-10T03:15:00+00:00,PT15M
0,0,2023-01-10T03:30:00+00:00,PT15M
0,0,2023-01-10T03:45:00+00:00,PT15M
0,0,2023-01-10T04:00:00+00:00,PT15M
0,0,2023-01-10T04:15:00+00:00,PT15M
0,0,2023-01-10T04:30:00+00:00,PT15M
0,0,2023-01-10T04:45:00+00:00,PT15M
0,0,2023-01-10T05:00:00+00:00,PT15M
0,0,2023-01-10T05:15:00+00:00,PT15M
0,0,2023-01-10T05:30:00+00:00,PT15M
0,0,2023-01-10T05:45:00+00:00,PT15M
0,0,2023-01-10T06:00:00+00:00,PT15M
0,0,2023-01-10T06:15:00+00:00,PT15M
0,0,2023-01-10T06:30:00+00:00,PT15M
0,0,2023-01-10T06:45:00+00:00,PT15M
0,8,2023-01-10T07:00:00+00:00,PT15M
123,29,2023-01-10T07:15:00+00:00,PT15M
462,78,2023-01-10T07:30:00+00:00,PT15M
546,114,2023-01-10T07:45:00+00:00,PT15M
612,150,2023-01-10T08:00:00+00:00,PT15M
663,187,2023-01-10T08:15:00+00:00,PT15M
705,222,2023-01-10T08:30:00+00:00,PT15M
741,256,2023-01-10T08:45:00+00:00,PT15M
773,287,2023-01-10T09:00:00+00:00,PT15M
799,317,2023-01-10T09:15:00+00:00,PT15M
822,344,2023-01-10T09:30:00+00:00,PT15M
838,368,2023-01-10T09:45:00+00:00,PT15M
851,389,2023-01-10T10:00:00+00:00,PT15M
861,406,2023-01-10T10:15:00+00:00,PT15M
869,421,2023-01-10T10:30:00+00:00,PT15M
876,432,2023-01-10T10:45:00+00:00,PT15M
880,440,2023-01-10T11:00:00+00:00,PT15M
883,444,2023-01-10T11:15:00+00:00,PT15M
884,445,2023-01-10T11:30:00+00:00,PT15M
883,443,2023-01-10T11:45:00+00:00,PT15M
881,436,2023-01-10T12:00:00+00:00,PT15M
876,426,2023-01-10T12:15:00+00:00,PT15M
869,413,2023-01-10T12:30:00+00:00,PT15M
860,396,2023-01-10T12:45:00+00:00,PT15M
848,376,2023-01-10T13:00:00+00:00,PT15M
834,353,2023-01-10T13:15:00+00:00,PT15M
817,327,2023-01-10T13:30:00+00:00,PT15M
797,299,2023-01-10T13:45:00+00:00,PT15M
771,268,2023-01-10T14:00:00+00:00,PT15M
741,234,2023-01-10T14:15:00+00:00,PT15M
704,199,2023-01-10T14:30:00+00:00,PT15M
657,163,2023-01-10T14:45:00+00:00,PT15M
599,126,2023-01-10T15:00:00+00:00,PT15M
524,90,2023-01-10T15:15:00+00:00,PT15M
377,54,2023-01-10T15:30:00+00:00,PT15M
132,23,2023-01-10T15:45:00+00:00,PT15M
7,2,2023-01-10T16:00:00+00:00,PT15M
0,0,2023-01-10T16:15:00+00:00,PT15M
0,0,2023-01-10T16:30:00+00:00,PT15M
0,0,2023-01-10T16:45:00+00:00,PT15M
0,0,2023-01-10T17:00:00+00:00,PT15M
0,0,2023-01-10T17:15:00+00:00,PT15M
0,0,2023-01-10T17:30:00+00:00,PT15M
0,0,2023-01-10T17:45:00+00:00,PT15M
0,0,2023-01-10T18:00:00+00:00,PT15M
0,0,2023-01-10T18:15:00+00:00,PT15M
0,0,2023-01-10T18:30:00+00:00,PT15M
0,0,2023-01-10T18:45:00+00:00,PT15M
0,0,2023-01-10T19:00:00+00:00,PT15M
0,0,2023-01-10T19:15:00+00:00,PT15M
0,0,2023-01-10T19:30:00+00:00,PT15M
0,0,2023-01-10T19:45:00+00:00,PT15M
0,0,2023-01-10T20:00:00+00:00,PT15M
0,0,2023-01-10T20:15:00+00:00,PT15M
0,0,2023-01-10T20:30:00+00:00,PT15M
0,0,2023-01-10T20:45:00+00:00,PT15M
0,0,2023-01-10T21:00:00+00:00,PT15M
0,0,2023-01-10T21:15:00+00:00,PT15M
0,0,2023-01-10T21:30:00+00:00,PT15M
0,0,2023-01-10T21:45:00+00:00,PT15M
0,0,2023-01-10T22:00:00+00:00,PT15M
0,0,2023-01-10T22:15:00+00:00,PT15M
0,0,2023-01-10T22:30:00+00:00,PT15M
0,0,2023-01-10T22:45:00+00:00,PT15M
0,0,2023-01-10T23:00:00+00:00,PT15M
0,0,2023-01-10T23:15:00+00:00,PT15M
0,0,2023-01-10T23:30:00+00:00,PT15M
0,0,2023-01-10T23:45:00+00:00,PT15M
0,0,2023-01-11T00:00:00+00:00,PT15M
0,0,2023-01-11T00:15:00+00:00,PT15M
0,0,2023-01-11T00:30:00+00:00,PT15M
0,0,2023-01-11T00:45:00+00:00,PT15M
0,0,2023-01-11T01:00:00+00:00,PT15M
0,0,2023-01-11T01:15:00+00:00,PT15M
0,0,2023-01-11T01:30:00+00:00,PT15M
0,0,2023-01-11T01:45:00+00:00,PT15M
0,0,2023-01-11T02:00:00+00:00,PT15M
0,0,2023-01-11T02:15:00+00:00,PT15M
0,0,2023-01-11T02:30:00+00:00,PT15M
0,0,2023-01-11T02:45:00+00:00,PT15M
0,0,2023-01-11T03:00:00+00:00,PT15M
0,0,2023-01-11T03:15:00+00:00,PT15M
0,0,2023-01-11T03:30:00+00:00,PT15M
0,0,2023-01-11T03:45:00+00:00,PT15M
0,0,2023-01-11T04:00:00+00:00,PT15M
0,0,2023-01-11T04:15:00+00:00,PT15M
0,0,2023-01-11T04:30:00+00:00,PT15M
0,0,2023-01-11T04:45:00+00:00,PT15M
0,0,2023-01-11T05:00:00+00:00,PT15M
0,0,2023-01-11T05:15:00+00:00,PT15M
0,0,2023-01-11T05:30:00+00:00,PT15M
0,0,2023-01-11T05:45:00+00:00,PT15M
0,0,2023-01-11T06:00:00+00:00,PT15M
0,0,2023-01-11T06:15:00+00:00,PT15M
0,0,2023-01-11T06:30:00+00:00,PT15M
0,0,2023-01-11T06:45:00+00:00,PT15M
90,17,2023-01-11T07:00:00+00:00,PT15M
258,45,2023-01-11T07:15:00+00:00,PT15M
226,69,2023-01-11T07:30:00+00:00,PT15M
596,120,2023-01-11T07:45:00+00:00,PT15M
658,158,2023-01-11T08:00:00+00:00,PT15M
707,195,2023-01-11T08:15:00+00:00,PT15M
746,231,2023-01-11T08:30:00+00:00,PT15M
778,265,2023-01-11T08:45:00+00:00,PT15M
803,297,2023-01-11T09:00:00+00:00,PT15M
824,326,2023-01-11T09:15:00+00:00,PT15M
840,352,2023-01-11T09:30:00+00:00,PT15M
854,376,2023-01-11T09:45:00+00:00,PT15M
865,397,2023-01-11T10:00:00+00:00,PT15M
873,414,2023-01-11T10:15:00+00:00,PT15M
772,410,2023-01-11T10:30:00+00:00,PT15M
677,403,2023-01-11T10:45:00+00:00,PT15M
882,445,2023-01-11T11:00:00+00:00,PT15M
869,446,2023-01-11T11:15:00+00:00,PT15M
729,423,2023-01-11T11:30:00+00:00,PT15M
806,433,2023-01-11T11:45:00+00:00,PT15M
612,394,2023-01-11T12:00:00+00:00,PT15M
145,288,2023-01-11T12:15:00+00:00,PT15M
523,355,2023-01-11T12:30:00+00:00,PT15M
327,310,2023-01-11T12:45:00+00:00,PT15M
707,358,2023-01-11T13:00:00+00:00,PT15M
816,353,2023-01-11T13:15:00+00:00,PT15M
783,325,2023-01-11T13:30:00+00:00,PT15M
581,273,2023-01-11T13:45:00+00:00,PT15M
396,225,2023-01-11T14:00:00+00:00,PT15M
61,144,2023-01-11T14:15:00+00:00,PT15M
573,189,2023-01-11T14:30:00+00:00,PT15M
631,163,2023-01-11T14:45:00+00:00,PT15M
388,115,2023-01-11T15:00:00+00:00,PT15M
22,63,2023-01-11T15:15:00+00:00,PT15M
216,49,2023-01-11T15:30:00+00:00,PT15M
66,21,2023-01-11T15:45:00+00:00,PT15M
0,1,2023-01-11T16:00:00+00:00,PT15M
0,0,2023-01-11T16:15:00+00:00,PT15M
0,0,2023-01-11T16:30:00+00:00,PT15M
0,0,2023-01-11T16:45:00+00:00,PT15M
0,0,2023-01-11T17:00:00+00:00,PT15M
0,0,2023-01-11T17:15:00+00:00,PT15M
0,0,2023-01-11T17:30:00+00:00,PT15M
0,0,2023-01-11T17:45:00+00:00,PT15M
0,0,2023-01-11T18:00:00+00:00,PT15M
0,0,2023-01-11T18:15:00+00:00,PT15M
0,0,2023-01-11T18:30:00+00:00,PT15M
0,0,2023-01-11T18:45:00+00:00,PT15M
0,0,2023-01-11T19:00:00+00:00,PT15M
0,0,2023-01-11T19:15:00+00:00,PT15M
0,0,2023-01-11T19:30:00+00:00,PT15M
0,0,2023-01-11T19:45:00+00:00,PT15M
0,0,2023-01-11T20:00:00+00:00,PT15M
0,0,2023-01-11T20:15:00+00:00,PT15M
0,0,2023-01-11T20:30:00+00:00,PT15M
0,0,2023-01-11T20:45:00+00:00,PT15M
0,0,2023-01-11T21:00:00+00:00,PT15M
0,0,2023-01-11T21:15:00+00:00,PT15M
0,0,2023-01-11T21:30:00+00:00,PT15M
0,0,2023-01-11T21:45:00+00:00,PT15M
0,0,2023-01-11T22:00:00+00:00,PT15M
0,0,2023-01-11T22:15:00+00:00,PT15M
0,0,2023-01-11T22:30:00+00:00,PT15M
0,0,2023-01-11T22:45:00+00:00,PT15M
0,0,2023-01-11T23:00:00+00:00,PT15M
0,0,2023-01-11T23:15:00+00:00,PT15M
0,0,2023-01-11T23:30:00+00:00,PT15M
0,0,2023-01-11T23:45:00+00:00,PT15M
0,0,2023-01-12T00:00:00+00:00,PT15M
0,0,2023-01-12T00:15:00+00:00,PT15M
0,0,2023-01-12T00:30:00+00:00,PT15M
0,0,2023-01-12T00:45:00+00:00,PT15M
0,0,2023-01-12T01:00:00+00:00,PT15M
0,0,2023-01-12T01:15:00+00:00,PT15M
0,0,2023-01-12T01:30:00+00:00,PT15M
0,0,2023-01-12T01:45:00+00:00,PT15M
0,0,2023-01-12T02:00:00+00:00,PT15M
0,0,2023-01-12T02:15:00+00:00,PT15M
0,0,2023-01-12T02:30:00+00:00,PT15M
0,0,2023-01-12T02:45:00+00:00,PT15M
0,0,2023-01-12T03:00:00+00:00,PT15M
0,0,2023-01-12T03:15:00+00:00,PT15M
0,0,2023-01-12T03:30:00+00:00,PT15M
0,0,2023-01-12T03:45:00+00:00,PT15M
0,0,2023-01-12T04:00:00+00:00,PT15M
0,0,2023-01-12T04:15:00+00:00,PT15M
0,0,2023-01-12T04:30:00+00:00,PT15M
